"lon","lat","latlon","umw","x","y","sand.t","sand.s","clay.t","clay.s","depth","tair.yr.set","tair.jja.set","precip.yr.set","precip.jja.set","tair.yr.cru","tair.jja.cru","precip.yr.cru","precip.jja.cru","awc.t","awc.s","whc.t","whc.s","whc.tot","domain.paleon"
-77.25,38.75,"lat38.75lon-77.25",NA,NA,NA,59.1105995178223,41.0376777648926,17.038013458252,33.4970626831055,166.920211791992,284.919473624082,295.859080400171,3.34573544399404e-05,3.73224996860323e-05,285.557487277681,296.389350690671,3.33676939782001e-05,4.13463914363344e-05,3.24063001518058,4.43391964668706,97.2189004554175,607.093217093067,704.312117548484,NA
-77.25,39.25,"lat39.25lon-77.25",NA,NA,NA,36.3259124755859,33.0386924743652,19.3218059539795,18.3928604125977,136.065383911133,284.025478471767,295.13656673615,3.20049876619516e-05,3.4730988016858e-05,284.232893818524,295.186509394674,3.38661905403962e-05,4.29486071079028e-05,3.07348574732863,2.84369600163663,92.2045724198588,301.617708140143,393.822280560002,NA
-77.25,39.75,"lat39.75lon-77.25","n",1.5151930815,0.372744223,30.3235034942627,26.7140121459961,19.7435836791992,22.5372200012207,100.616073608398,282.979644579694,294.315764534168,3.10966314718766e-05,3.51158232986986e-05,283.39509011214,294.60324502414,3.10102467950367e-05,3.89428685979411e-05,2.82537791592304,2.80350881051084,84.7613374776911,197.972784524827,282.734122002518,"PA"
-77.25,40.25,"lat40.25lon-77.25","n",1.5110647178,0.4279602763,33.189266204834,34.4264678955078,24.4624080657959,32.9671897888184,152.012222290039,282.265290080129,293.720437832094,3.06568086424966e-05,3.67128855335811e-05,282.985263682754,294.310307671696,3.17852771308977e-05,3.70034735447903e-05,3.33776797480211,3.95570865177217,100.133039244063,482.644803334657,582.777842578721,"PA"
-77.25,40.75,"lat40.75lon-77.25",NA,NA,NA,52.1201934814453,53.8587265014648,12.9045858383179,12.8091716766357,125.767013549805,280.961192187009,292.399022213387,2.87739105916857e-05,3.71162313649465e-05,281.285889942039,292.888052437348,3.11003760421582e-05,3.70209885215507e-05,2.40454169538559,2.37475739814616,72.1362508615678,227.423423925762,299.55967478733,"PA"
-77.25,41.25,"lat41.25lon-77.25","n",1.5027982073,0.5385232299,58,62,12,11,152,279.48108235437,290.820927872572,2.52707707760823e-05,3.44154897226229e-05,279.702964892605,291.158980621557,2.92735926021262e-05,3.40955931811278e-05,2.1435269093364,1.81871287421657,64.3058072800921,221.882970654422,286.188777934514,"PA"
-77.25,41.75,"lat41.75lon-77.25",NA,NA,NA,35.1163902282715,34.743465423584,18.3254146575928,18.767219543457,113.111618041992,279.647250110199,291.168439799081,2.51553080700592e-05,3.39833804642976e-05,280.054466608353,291.229105484665,2.69210388892707e-05,3.53443902579312e-05,2.92597501655472,2.95326999469305,87.7792504966417,245.451047773805,333.230298270447,"PA"
-77.25,42.25,"lat42.25lon-77.25",NA,NA,NA,30.9013328552246,36.690673828125,13.0986680984497,13.0986680984497,95.0774383544922,280.105117502554,291.801638927831,2.50610292549492e-05,3.16439345698892e-05,280.550639991578,292.065085059363,2.50974269054348e-05,3.27165375409467e-05,2.20810903939263,2.34454332850038,66.2432711817788,152.57687392992,218.820145111698,"NY"
-77.25,42.75,"lat42.75lon-77.25","n",1.4903777019,0.704645048,32.6210708618164,41.2526206970215,19.2421398162842,19.2421398162842,182.368453979492,280.803024330867,292.254045714624,2.51863504720626e-05,2.80343814464001e-05,281.527356163254,292.747005560452,2.5962708918289e-05,2.85297964428106e-05,2.90030374867753,3.25052669107132,87.0091124603258,495.277726537611,582.286838997937,"NY"
-77.25,43.25,"lat43.25lon-77.25",NA,NA,NA,45.1594696044922,50.3801612854004,17.2206935882568,17.2206935882568,172.230178833008,279.749745953695,292.108436278418,2.60931320963426e-05,3.10265927698493e-05,280.366506817253,292.638755791868,2.78871184703133e-05,3.4676513592204e-05,3.10375659472774,3.19592147473814,93.1126978418321,454.556482888256,547.669180730088,"NY"
-77.25,44.75,"lat44.75lon-77.25",NA,NA,NA,85,84,4,5,100,276.751017040229,290.060741562897,2.42185343493236e-05,2.64929143983271e-05,277.212407114675,290.379487906653,2.72463441368427e-05,2.7528076770852e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-77.25,45.25,"lat45.25lon-77.25","n",1.4696392493,0.9820177761,85,84,4,5,100,276.825277992336,290.305670066821,2.35196750510611e-05,2.72583220311777e-05,277.444118107903,290.857667567026,2.60709101567927e-05,2.7203504427995e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-77.25,45.75,"lat45.75lon-77.25","n",1.4654884798,1.0375335028,87.9890670776367,88.8572311401367,3.2527334690094,3.5054669380188,100,276.378044811436,290.174831000466,2.53673692273022e-05,3.11201705492865e-05,276.993094238338,290.783134523435,2.76578380889352e-05,3.00013508481566e-05,8.52707481048889e-05,0.000311691612768232,0.00255812244314667,0.0218184128937762,0.0243765353369229,NA
-77.25,46.25,"lat46.25lon-77.25",NA,NA,NA,70.8137741088867,65.7718276977539,6.53114366531372,12.0353326797485,100.57780456543,274.964931205542,288.921641594146,2.65341370884699e-05,3.44091740066206e-05,275.670159505418,289.712757404469,2.84610748129577e-05,3.23977325844303e-05,0.391303217950908,2.03611707439958,11.7390965385273,143.704672949308,155.443769487836,NA
-77.25,46.75,"lat46.75lon-77.25",NA,NA,NA,85,84,4,5,100,274.230525968392,288.354869108919,2.61530928831587e-05,3.50511496652313e-05,274.937612582403,289.202935993828,2.76570477863429e-05,3.26050504303259e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-77.25,47.25,"lat47.25lon-77.25","n",1.4530355625,1.2040888243,85,84,4,5,100,273.442660859994,287.820451082062,2.67904066301567e-05,3.66946038711361e-05,274.144568034312,288.662827545585,2.77781349490431e-05,3.3583879505258e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-77.25,47.75,"lat47.75lon-77.25","n",1.4488854875,1.2595952611,85,84,4,5,100,272.675645532867,287.447109403589,2.79294831541138e-05,4.0026791044333e-05,273.328601932647,288.261159681733,2.94503537438256e-05,3.81399487227666e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-77.25,48.25,"lat48.25lon-77.25",NA,NA,NA,41.0593223571777,40.5762710571289,14.3389825820923,25.1610164642334,100,272.354344799216,287.237084570487,2.74109412008156e-05,4.00449700182576e-05,273.030087007418,288.0950356908,2.86535963198229e-05,3.83215411866612e-05,2.60586885119568,3.79434058276729,78.1760655358704,265.60384079371,343.779906329581,NA
-77.25,48.75,"lat48.75lon-77.25","n",1.4405887658,1.370562284,68.7463455200195,64.1993713378906,20.8559494018555,24.4968681335449,100,272.194085615297,287.103946435553,2.60746879171817e-05,3.90662828747926e-05,272.863317023742,287.92180616773,2.73286957469761e-05,3.77247832798312e-05,3.99819977973248,4.52759850077359,119.945993391974,316.931895054151,436.877888446125,NA
-77.25,49.25,"lat49.25lon-77.25",NA,NA,NA,88,83,5,10,100,271.653732416386,286.653928235514,2.60454158168426e-05,4.05198170819924e-05,272.387024218424,287.406509237164,2.67342395417999e-05,3.73900378807342e-05,0.0297237070555859,1.08366359171188,0.891711211667578,75.8564514198313,76.7481626314989,NA
-77.25,49.75,"lat49.75lon-77.25",NA,NA,NA,88,83,5,10,100,271.098606187042,286.212908461987,2.55557248462687e-05,3.98762811568303e-05,271.830107967325,286.915472003385,2.57083255888621e-05,3.51693668711401e-05,0.0297237070555859,1.08366359171188,0.891711211667578,75.8564514198313,76.7481626314989,NA
-76.75,35.25,"lat35.25lon-76.75",NA,NA,NA,25.8929119110107,34.0978813171387,8.82712936401367,15.1453437805176,191.230499267578,288.321684446884,297.659061623518,4.09431584178432e-05,5.40720313109693e-05,289.181567175755,298.40341635017,4.50320343362152e-05,6.2393713690172e-05,1.51987700971702,2.54845976967055,45.5963102915106,410.88944102732,456.48575131883,NA
-76.75,35.75,"lat35.75lon-76.75",NA,NA,NA,9.8394079208374,54.8841323852539,5.02710437774658,22.3371601104736,199.568832397461,287.860148311755,297.494439684344,3.89736352934072e-05,5.11678012020218e-05,288.745597800187,298.22496208592,4.37522886444953e-05,6.25073973659278e-05,0.589609974007811,4.0228176691374,17.6882992202343,682.144495103504,699.832794323739,NA
-76.75,36.25,"lat36.25lon-76.75",NA,NA,NA,57.7229309082031,28.4559535980225,18.8513774871826,44.8412895202637,185.584396362305,287.497756211247,297.36403813398,3.77883023541803e-05,4.74652443195906e-05,288.237658258511,297.748569382243,4.34150355386665e-05,6.16590954522595e-05,3.55399249786911,4.05406693495161,106.619774936073,630.749556886824,737.369331822897,NA
-76.75,36.75,"lat36.75lon-76.75",NA,NA,NA,67.7591934204102,56,15.8394641876221,27.8394641876221,169.204025268555,287.148547182579,297.144952446036,3.77396423265241e-05,4.6104284377105e-05,287.785193321617,297.249991407132,4.53304661965009e-05,6.59954820910088e-05,2.96841997939034,4.71059817793925,89.0525993817102,655.734227791863,744.786827173574,NA
-76.75,37.25,"lat37.25lon-76.75",NA,NA,NA,64.1003112792969,41.8093032836914,18.4080448150635,34.7826499938965,183.682342529297,286.726333573845,297.070458877996,3.60124720099038e-05,4.23921298810192e-05,287.282166241342,297.16635932421,4.04391370177956e-05,5.73320534755514e-05,3.51913951809679,4.56681680215784,105.574185542904,701.839104057769,807.413289600673,NA
-76.75,37.75,"lat37.75lon-76.75",NA,NA,NA,70,60,13,22,165,286.396552456132,297.00845924408,3.50611752762023e-05,3.94115286367966e-05,286.858364669784,297.222769501936,3.55062910950533e-05,4.84606050928681e-05,2.22611297508535,4.08358319824303,66.7833892525604,551.283731762809,618.06712101537,NA
-76.75,38.25,"lat38.25lon-76.75",NA,NA,NA,57.6858558654785,65.6834487915039,14.420862197876,21.0527591705322,176.14729309082,286.150290657973,297.096146356791,3.51580518500388e-05,4.08261460426846e-05,286.374898211023,297.116879835049,3.32528921328322e-05,4.18322974694486e-05,2.71049399508226,4.00921527250115,81.3148198524677,585.935959494418,667.250779346886,NA
-76.75,38.75,"lat38.75lon-76.75",NA,NA,NA,55.4030799865723,74.8507690429688,14.5746154785156,16.198974609375,192.250778198242,284.82214187653,295.849307625127,3.39554735736288e-05,3.76421570306446e-05,284.923131999291,295.566828416485,3.32538750837299e-05,4.12009266576402e-05,2.74868613091812,2.98536577006984,82.4605839275437,484.377919400225,566.838503327769,NA
-76.75,39.25,"lat39.25lon-76.75",NA,NA,NA,29.1106472015381,30.4425888061523,22.1106472015381,19.7787055969238,157.104125976562,283.779245348476,294.863599949525,3.28858851319513e-05,3.65865373298246e-05,284.119884405092,294.876189777552,3.13861958962729e-05,3.80699139222493e-05,2.92871172592447,2.83449127385796,87.8613517777342,360.275535951909,448.136887729644,NA
-76.75,39.75,"lat39.75lon-76.75",NA,NA,NA,26.5358734130859,18.3572483062744,19.1786251068115,25.6427516937256,151.373336791992,282.962895247297,294.33697166837,3.29300683022217e-05,3.87861576162486e-05,283.704642920603,294.944404284843,3.02448238190471e-05,3.6740489888338e-05,2.57023149752555,2.32536936624495,77.1069449257664,282.237839255029,359.344784180796,"PA"
-76.75,40.25,"lat40.25lon-76.75",NA,NA,NA,32.3809967041016,32.6294975280762,22.9377136230469,30.3123588562012,135.335159301758,282.142078949586,293.542853250758,3.3072042269e-05,4.14141827225429e-05,283.120415911899,294.404751597214,3.27610223373837e-05,3.77665437511019e-05,3.18112932685171,3.67525771732913,95.4338798055513,387.133857129878,482.56773693543,"PA"
-76.75,40.75,"lat40.75lon-76.75",NA,NA,NA,50.911548614502,52.1852188110352,13.0905313491821,13.1810626983643,120.37459564209,281.440225860501,292.85104824594,3.12195444480881e-05,4.07649826911531e-05,281.795736829912,293.464569417208,3.18209493431603e-05,3.75203511081579e-05,2.44765456659771,2.46360204690088,73.4296369979313,222.647038811692,296.076675809624,"PA"
-76.75,41.25,"lat41.25lon-76.75",NA,NA,NA,40.545295715332,41.9360885620117,16.2506999969482,17.1568660736084,113.972160339355,279.6743245842,290.990218583295,2.86606587948795e-05,3.87116741984487e-05,280.162901136796,291.605243891052,3.09414512440195e-05,3.72516689821572e-05,2.86617358014368,3.01953406450257,85.9852074043104,253.556798614555,339.542006018866,"PA"
-76.75,41.75,"lat41.75lon-76.75",NA,NA,NA,32.2847442626953,42.4288139343262,17.4271183013916,17.9983043670654,167.718643188477,279.614671455264,291.108614434458,2.70397669555779e-05,3.61397482460813e-05,280.207622137223,291.760216380294,2.66972366613175e-05,3.47852576901959e-05,2.72042189705344,3.13953726496382,81.6126569116031,432.372812370478,513.985469282081,"PA"
-76.75,42.25,"lat42.25lon-76.75",NA,NA,NA,31,36,13,13,86,280.446983452958,292.198020692005,2.70835144424094e-05,3.48132275421332e-05,280.902770166428,292.580806967896,2.77207013755622e-05,3.56681515933324e-05,2.19893677156159,2.31726642095507,65.9681031468476,129.766919573484,195.735022720331,"NY"
-76.75,42.75,"lat42.75lon-76.75",NA,NA,NA,32.0164375305176,40.4098625183105,20.5901374816895,21.0819206237793,179.950958251953,281.056446122157,292.661679544971,2.80286108402368e-05,3.02151049029018e-05,281.474543662918,292.856393116868,2.87729896399445e-05,3.3442345419317e-05,2.98207483033511,3.41422190173647,89.4622449100532,511.96584585019,601.428090760243,"NY"
-76.75,43.25,"lat43.25lon-76.75",NA,NA,NA,48.7203407287598,53.1271171569824,16.4067802429199,16.4067802429199,169.076278686523,279.822610393301,292.275683119976,2.66774084983253e-05,3.24684700533444e-05,280.164070207041,292.361271774219,2.78182376334661e-05,3.61794128164769e-05,3.04323838840208,3.09035660121325,91.2971516520623,429.795295911071,521.092447563134,"NY"
-76.75,44.75,"lat44.75lon-76.75",NA,NA,NA,71.7317123413086,65.3141708374023,7.66061544418335,11.0257205963135,100,277.161866592458,290.629658042409,2.42793001799897e-05,2.60292540090845e-05,277.648354501339,290.976268347646,2.68453209011587e-05,2.6449547021458e-05,0.658466877068299,1.76428842305615,19.754006312049,123.500189613931,143.25419592598,NA
-76.75,45.25,"lat45.25lon-76.75",NA,NA,NA,76.1075134277344,69.2181625366211,6.77870559692383,9.77870559692383,100,276.952025765601,290.685119731854,2.56441096975354e-05,2.94745478931836e-05,277.393679721948,290.889152790648,2.78904723511661e-05,2.90756860473667e-05,0.366277526760186,1.32124191278676,10.9883258028056,92.4869338950733,103.475259697879,NA
-76.75,45.75,"lat45.75lon-76.75",NA,NA,NA,82.518684387207,93.923583984375,3.9001362323761,1.80456280708313,100,276.006119011545,289.85445159332,2.79989428869927e-05,3.33043106192423e-05,276.480250911454,290.162476583775,2.98309086724261e-05,3.1786517755471e-05,0.00444539150044486,2.85132678827846e-20,0.133361745013346,1.99592875179492e-18,0.133361745013346,NA
-76.75,46.25,"lat46.25lon-76.75",NA,NA,NA,85,84,4,5,100,275.154996392611,289.030563353152,2.68507658105745e-05,3.38431335898677e-05,275.930487805504,289.866551824773,2.82426235148377e-05,3.22479066079567e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,46.75,"lat46.75lon-76.75",NA,NA,NA,85,84,4,5,100,274.189158846628,288.296748006961,2.69638363567194e-05,3.49747803933673e-05,274.926664070633,289.12173699902,2.78860674515818e-05,3.31596580741236e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,47.25,"lat47.25lon-76.75",NA,NA,NA,85,84,4,5,100,273.247178556463,287.64727812184,2.73298191850391e-05,3.68637439336685e-05,273.964864198149,288.46010219059,2.79690124662973e-05,3.48881986494602e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,47.75,"lat47.75lon-76.75",NA,NA,NA,85,84,4,5,100,272.470320097849,287.146220156236,2.77222896169306e-05,3.86125276830955e-05,273.144103188541,287.92978713178,2.94882888606868e-05,3.85451778356344e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,48.25,"lat48.25lon-76.75",NA,NA,NA,85,84,4,5,100,272.270888689742,287.116543001254,2.74489921223667e-05,3.97389702289855e-05,272.957782166705,287.890761902147,2.89818836097728e-05,3.90475759702367e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,48.75,"lat48.75lon-76.75",NA,NA,NA,85,84,4,5,100,272.057258831943,287.037390708508,2.64048904025159e-05,3.92627554724492e-05,272.72975910468,287.785927831452,2.79475918518641e-05,3.87792528269757e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,49.25,"lat49.25lon-76.75",NA,NA,NA,85,84,4,5,100,271.563557807643,286.675334961358,2.63806261296039e-05,4.03271345945093e-05,272.286217151812,287.363924249446,2.73349509819405e-05,3.82639717397397e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.75,49.75,"lat49.75lon-76.75",NA,NA,NA,85,84,4,5,100,271.205841816083,286.375693035829,2.55532835877009e-05,3.93883749754016e-05,271.930744965407,287.021137151046,2.59797803824062e-05,3.58126685086742e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,36.25,"lat36.25lon-76.25",NA,NA,NA,29.7807998657227,42.1962013244629,10.6359996795654,32.5494003295898,200.182373046875,287.752014779904,297.420414399146,3.72364634574812e-05,4.77949850003827e-05,287.957792187407,297.287475990104,3.93959117113738e-05,5.01610082783785e-05,1.85591187337496,4.44266552821145,55.6773562012488,756.063362244572,811.740718445821,NA
-76.25,36.75,"lat36.75lon-76.25",NA,NA,NA,51.2982902526855,33.0597991943359,13.8248748779297,31.7119674682617,196.496536254883,286.877551485754,296.83867796184,3.90939403956341e-05,4.58913502880215e-05,287.220334328587,296.748606099592,4.14866687143738e-05,5.17685182717711e-05,2.59759717822691,3.78648701668686,77.9279153468072,630.436972852447,708.364888199254,NA
-76.25,38.75,"lat38.75lon-76.25",NA,NA,NA,34.3604965209961,27.9741668701172,13.3838729858398,21.6604537963867,177.537734985352,284.995265674951,295.963555161725,3.41138763617842e-05,3.91942235457535e-05,285.152406614814,295.765926813014,3.13029754768211e-05,3.60652066140361e-05,2.33588004239256,2.82811730092341,70.0764012717768,417.254020851125,487.330422122902,NA
-76.25,39.25,"lat39.25lon-76.25",NA,NA,NA,16.8384666442871,17.4192333221436,12.5807666778564,21,161.215377807617,283.79344503012,294.898339061937,3.43761961046407e-05,3.89291310527035e-05,284.068944249141,294.916633666664,3.17291484258462e-05,3.66580432430816e-05,1.52927562635238,2.03268381105076,45.8782687905714,266.719374230452,312.597643021024,NA
-76.25,39.75,"lat39.75lon-76.25",NA,NA,NA,27.8711090087891,25.4844341278076,20.8711090087891,22.2577819824219,160.742218017578,282.973988271787,294.329576187086,3.43096486453935e-05,4.09011851986607e-05,283.373081084866,294.570838580752,3.19706514098541e-05,3.777358405571e-05,2.76825432372959,2.7037081100411,83.0476297118877,353.488795178887,436.536424890775,"PA"
-76.25,40.25,"lat40.25lon-76.25",NA,NA,NA,31.9864406585693,32.7610168457031,24.6474571228027,33.337287902832,146.645767211914,281.962882547848,293.398871326815,3.39190580489407e-05,4.30331247085775e-05,282.45350232247,293.94452287699,3.43005050266655e-05,4.09185830606332e-05,3.27778453318396,3.85559901309523,98.3335359955187,449.739304943992,548.072840939511,"PA"
-76.25,40.75,"lat40.75lon-76.25",NA,NA,NA,58,62,12,11,152,280.955731767212,292.374628081789,3.17695637363684e-05,4.21224211159381e-05,281.28633351788,292.625631514518,3.29604397028999e-05,4.04972304610416e-05,2.1435269093364,1.81871287421657,64.3058072800921,221.882970654422,286.188777934514,"PA"
-76.25,41.25,"lat41.25lon-76.25",NA,NA,NA,36.2907485961914,36.377799987793,17.8878288269043,18.4359550476074,113.720481872559,280.253596341741,291.662836102201,2.91605816402856e-05,3.8060832074248e-05,280.736582501805,291.973527034636,2.93351535225185e-05,3.65629190027091e-05,2.92725972202127,2.98735912158207,87.817791660638,250.103145185234,337.920936845872,"PA"
-76.25,41.75,"lat41.75lon-76.25",NA,NA,NA,32.2847442626953,42.4288139343262,17.4271183013916,17.9983043670654,167.718643188477,280.471055880382,292.059094506053,2.77312565876758e-05,3.53137398101737e-05,280.819136054688,292.231788329167,2.85917870646422e-05,3.5671123666825e-05,2.72042189705344,3.13953726496382,81.6126569116031,432.372812370478,513.985469282081,"PA"
-76.25,42.25,"lat42.25lon-76.25",NA,NA,NA,31,36,13,13,86,280.197833268753,291.959627526149,3.05200044282798e-05,3.70862839618247e-05,280.575155391825,292.273140980163,3.06907984909032e-05,3.79384470722573e-05,2.19893677156159,2.31726642095507,65.9681031468476,129.766919573484,195.735022720331,"NY"
-76.25,42.75,"lat42.75lon-76.25",NA,NA,NA,31.8847465515137,38.2118644714355,16.0966110229492,16.0966110229492,128.910171508789,280.829813765467,292.463417136117,2.99611503226825e-05,3.3545902857012e-05,281.138729250343,292.65241970951,2.88163745902727e-05,3.25495497174794e-05,2.57354923343709,2.78516566949244,77.2064770031126,275.481214049888,352.687691053001,"NY"
-76.25,43.25,"lat43.25lon-76.25",NA,NA,NA,45.0165519714355,54.4191360473633,12.2590675354004,13.5510864257812,179.962356567383,280.253874329927,292.249417778432,3.06429940470834e-05,3.07943059182349e-05,280.446243679439,292.157144294474,3.12231999060835e-05,3.30681836061999e-05,2.2803331078654,2.53525259004608,68.4099932359619,380.19245289687,448.602446132832,"NY"
-76.25,43.75,"lat43.75lon-76.25",NA,NA,NA,43.3260536193848,40.9983215332031,29.6907539367676,37.605037689209,118.211524963379,279.197273671415,291.705069254924,2.87668822140957e-05,2.75590253299556e-05,279.439857265954,291.686457987686,2.9147449678151e-05,3.00822171336524e-05,4.30114445137955,4.68726277739913,129.034333541386,413.47059749846,542.504931039847,NA
-76.25,44.25,"lat44.25lon-76.25",NA,NA,NA,20.3279132843018,19.6856517791748,37.0952949523926,48.2969055175781,118.743469238281,278.330338537044,291.489076061438,2.59146385374914e-05,2.70537062595924e-05,278.775120792771,291.820988636085,2.66499672791652e-05,2.895585372627e-05,2.98716339672293,3.35941037764412,89.6149019016878,298.125731507224,387.740633408911,NA
-76.25,44.75,"lat44.75lon-76.25",NA,NA,NA,45.5707015991211,55.0504379272461,8.39705753326416,12.5442943572998,105.018852233887,277.555786219248,291.167092902532,2.29615213387219e-05,2.59136240266727e-05,278.062731904831,291.586680514519,2.49508922498751e-05,2.69029897496408e-05,1.39228393124517,2.30573957668831,41.7685179373552,172.973936593405,214.74245453076,NA
-76.25,45.25,"lat45.25lon-76.25",NA,NA,NA,36.9236946105957,39.3803100585938,21.2749004364014,22.3047008514404,102.90087890625,276.624285242018,290.486856909761,2.8881352602781e-05,3.10379178263267e-05,277.077298274828,290.715245685008,3.10541475599766e-05,3.09872077520969e-05,3.28198481391526,3.48729560757723,98.4595444174579,254.226914798285,352.686459215743,NA
-76.25,45.75,"lat45.75lon-76.25",NA,NA,NA,86.6583786010742,89.9374465942383,2.78748989105225,1.80834007263184,100,275.804716707414,289.651123095025,2.87587642133821e-05,3.41781479674612e-05,276.314196473416,289.999755165711,3.04654781992741e-05,3.14708725607122e-05,2.15326483834407e-06,2.00068381353489e-17,6.45979451503221e-05,1.40047866947442e-15,6.45979451517226e-05,NA
-76.25,46.25,"lat46.25lon-76.25",NA,NA,NA,53.1085586547852,41.6357002258301,10.7818374633789,21.8183708190918,100,274.887744181614,288.703547292751,2.75594735276999e-05,3.47178473732696e-05,275.667915231946,289.512447429643,2.87298905315533e-05,3.20073138797515e-05,1.89946369221893,3.53709739244694,56.9839107665678,247.596817471286,304.580728237854,NA
-76.25,46.75,"lat46.75lon-76.25",NA,NA,NA,70.0443801879883,64.3215560913086,6.75498199462891,12.4778089523315,100,274.146179175845,288.229731282719,2.80799246416831e-05,3.64706281260282e-05,274.881568242243,289.012164196712,2.84357195637604e-05,3.35378263509332e-05,0.456689563885561,2.17820608176962,13.7006869165668,152.474425723873,166.17511264044,NA
-76.25,47.25,"lat47.25lon-76.25",NA,NA,NA,85,84,4,5,100,273.436600015039,287.813720898565,2.76321572528773e-05,3.74756932173532e-05,274.157738517432,288.590738784991,2.84608432897003e-05,3.49266970388966e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,47.75,"lat47.75lon-76.25",NA,NA,NA,85,84,4,5,100,272.401736042555,287.01382464321,2.8204172255244e-05,3.91311659390208e-05,273.07576305513,287.750706514384,3.02637778564652e-05,3.87939336047124e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,48.25,"lat48.25lon-76.25",NA,NA,NA,85,84,4,5,100,272.256346716417,287.081681839602,2.75437298556397e-05,3.98193075374091e-05,272.943046732624,287.817996856617,2.92670224838744e-05,3.87119349090381e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,48.75,"lat48.75lon-76.25",NA,NA,NA,85,84,4,5,100,272.280700981599,287.2078007461,2.60561568802227e-05,3.87153729183305e-05,272.932778846529,287.908333514543,2.77213442742903e-05,3.78032768237328e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,49.25,"lat49.25lon-76.25",NA,NA,NA,85,84,4,5,100,271.749395501904,286.872244606766,2.61699003227949e-05,4.00850689721091e-05,272.453986905131,287.516401942901,2.73730942850517e-05,3.77502059192849e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-76.25,49.75,"lat49.75lon-76.25",NA,NA,NA,85,84,4,5,100,271.420819604362,286.605093744857,2.53096837052881e-05,3.93377933790502e-05,272.129948731995,287.208092724471,2.59616323656014e-05,3.75536613590405e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-75.75,38.25,"lat38.25lon-75.75","n",1.6591304248,0.2184684217,25.1624584197998,27.2591743469238,16.3898391723633,19.0559597015381,190.503234863281,285.966940613144,296.55415432146,3.52469143621551e-05,4.00071165193693e-05,286.532551493628,296.982903492152,3.20831055418846e-05,3.87081338384091e-05,2.28652828361264,2.60359112350564,68.5958485083791,417.884797583981,486.48064609236,NA
-75.75,38.75,"lat38.75lon-75.75",NA,NA,NA,73.4957656860352,56.5742073059082,9.20549297332764,15.1377105712891,190.023330688477,285.062709927371,295.851118295836,3.46660742485644e-05,4.0453976304192e-05,285.674997267426,296.240990095059,3.49937815635372e-05,4.35145005653056e-05,1.05856151543758,2.86307817465,31.7568454631274,458.159305528977,489.916150992105,NA
-75.75,39.25,"lat39.25lon-75.75",NA,NA,NA,58.4507102966309,38.2253532409668,11,21.9154930114746,176.225357055664,284.126849249295,295.250054171489,3.53009684262938e-05,4.09732089788084e-05,284.329685978875,295.304600981116,3.39202993845387e-05,3.88921722946427e-05,1.87877222497548,3.39947402449011,56.3631667492645,497.089303032521,553.452469781785,NA
-75.75,39.75,"lat39.75lon-75.75","n",1.6436844092,0.3835576865,23.1783485412598,18.4702758789062,15.2377977371216,23.648624420166,157,282.484000279765,293.748002555451,3.6759404583699e-05,4.43626710209202e-05,282.626606423189,293.800248907857,3.53265967262751e-05,4.19499625177672e-05,2.08993063948482,2.24439389782275,62.6979191845447,285.038025023489,347.735944208033,"PA"
-75.75,40.25,"lat40.25lon-75.75",NA,NA,NA,25.7377738952637,18.6118583679199,20.1363105773926,27.7481689453125,159.272613525391,281.902496018548,293.366125985808,3.51216680008367e-05,4.43499543351699e-05,282.283495675858,293.755058892819,3.53743852172982e-05,4.31161658536147e-05,2.58676095216372,2.44015516321515,77.6028285649115,315.445235356299,393.048063921211,"PA"
