"lon","lat","latlon","umw","x","y","domain.paleon","pc.all1","pc.all2","pc.setveg1","pc.setveg2","pc.setveg.mod1","pc.setveg.mod2","pc.umw1","pc.umw2","pc.umw.mod1","pc.umw.mod2"
-97.25,47.25,"lat47.25lon-97.25",NA,NA,NA,NA,0.442872934529048,-2.78805278155038,NA,NA,NA,NA,NA,NA,NA,NA
-97.25,47.75,"lat47.75lon-97.25","y",-0.0434197753,1.3339449385,NA,0.933730958328964,-2.87407994666895,NA,NA,NA,NA,NA,NA,-2.21842097355537,1.17046565641304
-97.25,48.25,"lat48.25lon-97.25",NA,NA,NA,NA,1.00644979970683,-2.77897571271806,NA,NA,NA,NA,NA,NA,NA,NA
-97.25,48.75,"lat48.75lon-97.25",NA,NA,NA,NA,0.96280626596376,-2.85751414077917,NA,NA,NA,NA,NA,NA,NA,NA
-97.25,49.25,"lat49.25lon-97.25",NA,NA,NA,NA,1.14403975430313,-2.73385092919924,NA,NA,NA,NA,NA,NA,NA,NA
-97.25,49.75,"lat49.75lon-97.25",NA,NA,NA,NA,1.32115121507991,-2.71034679720727,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,35.25,"lat35.25lon-96.75","n",-0.2380855388,-0.0380775948,NA,-3.26503420812343,-1.52037306776242,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,35.75,"lat35.75lon-96.75",NA,NA,NA,NA,-2.90915872164216,-1.0168254853979,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,36.25,"lat36.25lon-96.75",NA,NA,NA,NA,-2.46498720977422,-0.787129226105321,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,36.75,"lat36.75lon-96.75","n",-0.2105495975,0.1243115838,NA,-2.14111038450683,-0.619014866134154,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,37.25,"lat37.25lon-96.75",NA,NA,NA,NA,-2.04717916681665,-0.395435156915905,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,37.75,"lat37.75lon-96.75",NA,NA,NA,NA,-1.93972084346426,-0.356275059969926,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,38.25,"lat38.25lon-96.75","n",-0.1829150565,0.2872822396,NA,-1.84578847671192,-0.429882805688156,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,38.75,"lat38.75lon-96.75",NA,NA,NA,NA,-1.84680524897821,-0.251001813420213,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,39.25,"lat39.25lon-96.75",NA,NA,NA,NA,-1.62675686232731,-0.45486239017763,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,39.75,"lat39.75lon-96.75","n",-0.155194709,0.4507589263,NA,-1.65826142255679,-0.937374504359017,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,40.25,"lat40.25lon-96.75",NA,NA,NA,NA,-1.17272482127595,-1.22500384262255,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,40.75,"lat40.75lon-96.75",NA,NA,NA,NA,-0.999971320924603,-1.20888583916074,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,41.25,"lat41.25lon-96.75","n",-0.1274022295,0.6146610011,NA,-0.993295021544013,-1.31466506639383,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,41.75,"lat41.75lon-96.75",NA,NA,NA,NA,-0.315064713751767,-1.46625807898254,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,42.25,"lat42.25lon-96.75",NA,NA,NA,NA,-0.383669277087645,-1.59523283436272,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,42.75,"lat42.75lon-96.75","n",-0.0995522786,0.7789020058,NA,-0.185739443741223,-1.8608197011614,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,43.25,"lat43.25lon-96.75",NA,NA,NA,NA,0.0584041183087042,-1.99903120841446,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,43.75,"lat43.75lon-96.75",NA,NA,NA,NA,0.197090102109755,-1.72115604454421,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,44.25,"lat44.25lon-96.75","n",-0.0716606229,0.9433889574,NA,0.22023012447733,-1.92013901230806,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,44.75,"lat44.75lon-96.75",NA,NA,NA,NA,-0.122549030073004,-2.2397655982886,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,45.25,"lat45.25lon-96.75",NA,NA,NA,NA,-0.291854200326988,-2.36899200187049,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,45.75,"lat45.75lon-96.75","y",-0.0437442741,1.1080215333,NA,-0.028559588199735,-2.37646601877964,NA,NA,NA,NA,NA,NA,-2.77266160774651,-0.320874837258457
-96.75,46.25,"lat46.25lon-96.75",NA,NA,NA,NA,0.0281751162345431,-2.57207548952743,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,46.75,"lat46.75lon-96.75",NA,NA,NA,"MN",-0.109494846836092,-2.44082418173891,-1.82136797682061,-3.01760316606414,NA,NA,-2.48529263020679,-2.64665674924975,NA,NA
-96.75,47.25,"lat47.25lon-96.75","y",-0.0158216473,1.2726911333,"MN",0.834300752852117,-2.17887357941883,-0.0390530275755592,-2.7170225570307,0.232640538363211,-2.7710674515295,-0.692110246062587,-2.46809472419034,-1.48883219077506,0.792586667453426
-96.75,47.75,"lat47.75lon-96.75",NA,NA,NA,"MN",0.365928635707566,-2.49298131993463,-1.24528340775512,-3.35051091923533,NA,NA,-1.80694501137327,-3.31158624642349,NA,NA
-96.75,48.25,"lat48.25lon-96.75",NA,NA,NA,"MN",0.198463086683355,-2.83962351716635,-2.02566614169279,-4.00340357080808,NA,NA,-2.43437866583366,-4.20863683920944,NA,NA
-96.75,48.75,"lat48.75lon-96.75","y",0.0120872557,1.4372797984,"MN",0.461070683470363,-2.80318578738588,-1.65011946378982,-4.1760872909725,-1.15914175400413,-4.19234802361623,-1.93795781698578,-4.5522682538815,-3.86128686202322,1.6123074676457
-96.75,49.25,"lat49.25lon-96.75",NA,NA,NA,NA,1.48892613918471,-2.33950345433639,NA,NA,NA,NA,NA,NA,NA,NA
-96.75,49.75,"lat49.75lon-96.75",NA,NA,NA,NA,0.427452088227122,-2.80475881057199,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,35.25,"lat35.25lon-96.25",NA,NA,NA,NA,-3.03998440346956,-1.10766411180957,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,35.75,"lat35.75lon-96.25",NA,NA,NA,NA,-2.75803344713323,-0.821796974740768,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,36.25,"lat36.25lon-96.25",NA,NA,NA,NA,-2.68332768376763,-0.918892987599917,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,36.75,"lat36.75lon-96.25",NA,NA,NA,NA,-2.43867854406505,-0.575589874114051,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,37.25,"lat37.25lon-96.25",NA,NA,NA,NA,-2.20717878461036,-0.27646889093511,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,37.75,"lat37.75lon-96.25",NA,NA,NA,NA,-1.92270672809961,-0.121635083329221,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,38.25,"lat38.25lon-96.25",NA,NA,NA,NA,-1.7390558895363,-0.220012513235797,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,38.75,"lat38.75lon-96.25",NA,NA,NA,NA,-1.75992400221979,-0.0750889215553537,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,39.25,"lat39.25lon-96.25",NA,NA,NA,NA,-1.74423747331298,-0.242030218336988,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,39.75,"lat39.75lon-96.25",NA,NA,NA,NA,-1.93353594754927,-0.617312839958214,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,40.25,"lat40.25lon-96.25",NA,NA,NA,NA,-1.66643987536616,-0.942093176885522,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,40.75,"lat40.75lon-96.25",NA,NA,NA,NA,-1.16254334387721,-1.08286819987796,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,41.25,"lat41.25lon-96.25",NA,NA,NA,NA,-0.644296826519983,-1.27789840678591,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,41.75,"lat41.75lon-96.25",NA,NA,NA,NA,-0.437197284958869,-1.34240566071082,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,42.25,"lat42.25lon-96.25",NA,NA,NA,NA,-0.303300490602675,-1.44033145279476,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,42.75,"lat42.75lon-96.25",NA,NA,NA,NA,-0.163960267845005,-1.28610794189969,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,43.25,"lat43.25lon-96.25",NA,NA,NA,NA,0.0312470293832023,-1.4501127100509,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,43.75,"lat43.75lon-96.25",NA,NA,NA,"MN",0.253100810052969,-1.43680375985873,-0.375868251879471,-1.37210923464839,NA,NA,-1.34607419676049,-0.157606733941256,NA,NA
-96.25,44.25,"lat44.25lon-96.25",NA,NA,NA,"MN",-0.234780868199844,-1.76104044725336,-1.61765769636871,-1.86632846497468,NA,NA,-2.60142609611664,-0.770367775786772,NA,NA
-96.25,44.75,"lat44.75lon-96.25",NA,NA,NA,"MN",-0.452385123238699,-1.86130784436218,-2.15799422247493,-2.16072416381191,NA,NA,-3.0854125309193,-1.17015717976191,NA,NA
-96.25,45.25,"lat45.25lon-96.25",NA,NA,NA,"MN",0.0432107281265013,-1.79038792360159,-1.34967340560389,-2.21923686315397,NA,NA,-2.15081990117342,-1.37602629198118,NA,NA
-96.25,45.75,"lat45.75lon-96.25",NA,NA,NA,"MN",-0.11707397064756,-1.93429430887808,-1.79639231073287,-2.55250427547439,NA,NA,-2.56092711899887,-1.87616102060083,NA,NA
-96.25,46.25,"lat46.25lon-96.25",NA,NA,NA,"MN",-0.00488486730898767,-1.83107204886561,-1.51508153031803,-2.58499474589725,NA,NA,-2.17821636364441,-1.96953544558802,NA,NA
-96.25,46.75,"lat46.75lon-96.25",NA,NA,NA,"MN",0.22948882375028,-1.73713017109591,-0.877955290527971,-2.35925806005118,NA,NA,-1.56367226045919,-1.72883286620253,NA,NA
-96.25,47.25,"lat47.25lon-96.25",NA,NA,NA,"MN",0.179175502819636,-1.91903850640069,-1.36414739557056,-2.81874946218427,NA,NA,-1.998483133045,-2.41156597076349,NA,NA
-96.25,47.75,"lat47.75lon-96.25",NA,NA,NA,"MN",0.942955367752917,-2.00344133665297,0.25083753587006,-2.77772024058312,NA,NA,-0.310108760880445,-2.65284771494465,NA,NA
-96.25,48.25,"lat48.25lon-96.25",NA,NA,NA,"MN",0.583382502680962,-2.46850473729277,-1.14128978539915,-3.67937649823504,NA,NA,-1.53746045791976,-3.83990742046774,NA,NA
-96.25,48.75,"lat48.75lon-96.25",NA,NA,NA,"MN",0.978035692795257,-2.44846518959825,-0.285645884802133,-3.70501347841655,NA,NA,-0.549069056494453,-4.02699735955244,NA,NA
-96.25,49.25,"lat49.25lon-96.25",NA,NA,NA,NA,1.81664550867981,-2.24168942901504,NA,NA,NA,NA,NA,NA,NA,NA
-96.25,49.75,"lat49.75lon-96.25",NA,NA,NA,NA,2.0087841322214,-2.36306552615642,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,35.25,"lat35.25lon-95.75",NA,NA,NA,NA,-3.16490962782854,-1.11441308478314,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,35.75,"lat35.75lon-95.75",NA,NA,NA,NA,-2.61382388872691,-0.62888785991735,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,36.25,"lat36.25lon-95.75",NA,NA,NA,NA,-2.43686918136128,-0.747767985399506,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,36.75,"lat36.75lon-95.75",NA,NA,NA,NA,-2.25455575345052,0.00728823738388998,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,37.25,"lat37.25lon-95.75",NA,NA,NA,NA,-2.11733320832782,-0.0287059465168347,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,37.75,"lat37.75lon-95.75",NA,NA,NA,NA,-1.91290491521292,0.0592528293927736,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,38.25,"lat38.25lon-95.75",NA,NA,NA,NA,-1.71461762185814,0.0194500226553725,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,38.75,"lat38.75lon-95.75",NA,NA,NA,NA,-1.63097220269492,0.131666476787799,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,39.25,"lat39.25lon-95.75",NA,NA,NA,NA,-2.22914180045173,-0.168206339911256,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,39.75,"lat39.75lon-95.75",NA,NA,NA,NA,-1.67360703187262,-0.776867073924362,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,40.25,"lat40.25lon-95.75",NA,NA,NA,NA,-0.985800437144088,-0.573947707780573,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,40.75,"lat40.75lon-95.75",NA,NA,NA,NA,-0.739767326327194,-0.688969752438339,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,41.25,"lat41.25lon-95.75",NA,NA,NA,NA,-0.446652284180211,-0.637265619009752,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,41.75,"lat41.75lon-95.75",NA,NA,NA,NA,-0.280493082040774,-0.674640340085582,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,42.25,"lat42.25lon-95.75",NA,NA,NA,NA,-0.136325211092659,-0.768468460675543,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,42.75,"lat42.75lon-95.75",NA,NA,NA,NA,-0.0692942023765737,-0.864127176100639,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,43.25,"lat43.25lon-95.75",NA,NA,NA,NA,-0.141831529236916,-1.27616103376424,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,43.75,"lat43.75lon-95.75",NA,NA,NA,"MN",-0.494636225811579,-1.45800249541965,-1.9695683837646,-1.57228915308556,NA,NA,-2.96303351704134,-0.200542354909372,NA,NA
-95.75,44.25,"lat44.25lon-95.75",NA,NA,NA,"MN",-0.585563348354521,-1.64653358667974,-2.20895383840643,-1.79046134955765,NA,NA,-3.14442916548992,-0.508419107639801,NA,NA
-95.75,44.75,"lat44.75lon-95.75",NA,NA,NA,"MN",-0.437786505436269,-1.42562390858808,-1.90457651777837,-1.75187293068732,NA,NA,-2.79766520984477,-0.520295345193734,NA,NA
-95.75,45.25,"lat45.25lon-95.75",NA,NA,NA,"MN",0.203245230910697,-1.22996622461595,-0.457706140042803,-1.60953554698223,NA,NA,-1.20404136339855,-0.547761493925968,NA,NA
-95.75,45.75,"lat45.75lon-95.75",NA,NA,NA,"MN",0.0995473809946837,-1.31060587217189,-1.1302713146723,-2.09437509464735,NA,NA,-1.80525655431919,-1.2175876774784,NA,NA
-95.75,46.25,"lat46.25lon-95.75","n",0.0415368361,1.1505159686,"MN",0.378426551991294,-1.1113111275483,-0.394011045131571,-1.94456927219111,-0.192812552904882,-1.86057384236742,-1.01716699863186,-1.11366259746593,NA,NA
-95.75,46.75,"lat46.75lon-95.75",NA,NA,NA,"MN",0.939676321438769,-1.00776189379802,0.652382803010259,-1.77957992283866,NA,NA,-0.000652996475321473,-1.04243459674107,NA,NA
-95.75,47.25,"lat47.25lon-95.75",NA,NA,NA,"MN",0.269823239566592,-1.52639621723734,-1.21863011752497,-2.64344044328134,NA,NA,-1.82128020891521,-2.13712686466797,NA,NA
-95.75,47.75,"lat47.75lon-95.75",NA,NA,NA,"MN",0.867089828179557,-1.6501818730324,-0.443485946720174,-2.93882638321291,NA,NA,-0.942691417038344,-2.73746714538641,NA,NA
-95.75,48.25,"lat48.25lon-95.75",NA,NA,NA,"MN",1.40193390251039,-1.96806812285929,0.217816311071005,-3.41242960991925,NA,NA,-0.119476665670745,-3.60432893604855,NA,NA
-95.75,48.75,"lat48.75lon-95.75",NA,NA,NA,"MN",1.23830261957204,-1.92332181055253,0.600038220089478,-3.1999674716041,NA,NA,0.368487864551163,-3.36594791487447,NA,NA
-95.75,49.25,"lat49.25lon-95.75",NA,NA,NA,NA,2.11220298470135,-1.89449541678589,NA,NA,NA,NA,NA,NA,NA,NA
-95.75,49.75,"lat49.75lon-95.75",NA,NA,NA,NA,1.98880112350831,-2.31018397240758,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,35.25,"lat35.25lon-95.25","n",-0.1016228581,-0.0599093689,NA,-3.07762670298027,-0.839038807544308,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,35.75,"lat35.75lon-95.25",NA,NA,NA,NA,-2.6515106732945,-0.324037510002026,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,36.25,"lat36.25lon-95.25",NA,NA,NA,NA,-2.17929694818706,-0.201835244410388,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,36.75,"lat36.75lon-95.25","n",-0.0771219481,0.1029653646,NA,-2.20227878926827,-0.00738030682252511,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,37.25,"lat37.25lon-95.25",NA,NA,NA,NA,-2.15101594319307,-0.0528277949367509,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,37.75,"lat37.75lon-95.25",NA,NA,NA,NA,-2.01599628993822,0.164969222983673,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,38.25,"lat38.25lon-95.25","n",-0.0525333061,0.2664233139,NA,-1.76489886811358,0.354427811236642,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,38.75,"lat38.75lon-95.25",NA,NA,NA,NA,-2.10751678034128,0.626507059339374,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,39.25,"lat39.25lon-95.25",NA,NA,NA,NA,-2.09712879763105,0.100914301065269,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,39.75,"lat39.75lon-95.25","n",-0.0278683154,0.4303888072,NA,-1.04304365898987,0.177549015580358,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,40.25,"lat40.25lon-95.25",NA,NA,NA,NA,-0.888890509775265,0.251583594762144,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,40.75,"lat40.75lon-95.25",NA,NA,NA,NA,-0.712561615833475,0.0867713637697244,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,41.25,"lat41.25lon-95.25","n",-0.003139143,0.5947809606,NA,-0.391338636492794,-0.0429528129259906,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,41.75,"lat41.75lon-95.25",NA,NA,NA,NA,-0.188872183885036,-0.178885298609592,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,42.25,"lat42.25lon-95.25",NA,NA,NA,NA,-0.0174179993824174,-0.270270581336948,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,42.75,"lat42.75lon-95.25","n",0.0216411663,0.7595130572,NA,-0.483430538899738,-0.755640180409442,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,43.25,"lat43.25lon-95.25",NA,NA,NA,NA,-0.539133547653636,-1.13397190997719,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,43.75,"lat43.75lon-95.25",NA,NA,NA,"MN",-0.662596899726224,-1.22005949806213,-2.04839606741985,-1.19899493919352,NA,NA,-3.12231927729256,0.415025449910781,NA,NA
-95.25,44.25,"lat44.25lon-95.25","y",0.0464585835,0.9244918361,"MN",-0.726893878130406,-1.36895869331875,-2.2337940064796,-1.4236846809268,-2.0378999784239,-1.56113408239627,-3.27872901548864,0.0546641380526416,-2.14748080182523,-2.21609686279746
-95.25,44.75,"lat44.75lon-95.25",NA,NA,NA,"MN",-0.396707105792189,-1.2999072459999,-1.74043626568075,-1.60005632640958,NA,NA,-2.61646598583701,-0.288996932362598,NA,NA
-95.25,45.25,"lat45.25lon-95.25",NA,NA,NA,"MN",0.0226459256334703,-1.0551713826916,-0.872675720050979,-1.56809382265988,NA,NA,-1.61582528047647,-0.379553373069367,NA,NA
-95.25,45.75,"lat45.75lon-95.25","y",0.0712979722,1.0896166748,"MN",0.074752085185975,-1.01600434086708,-1.09255334779518,-1.84511490366967,-0.878182854736022,-1.77296016237668,-1.77564453604557,-0.793222227777501,-1.71840879723252,-0.3815593713862
-95.25,46.25,"lat46.25lon-95.25",NA,NA,NA,"MN",0.777162757275797,-0.622673774183223,0.649068425071767,-1.34160802625642,NA,NA,-0.0191516715269765,-0.302021815335326,NA,NA
-95.25,46.75,"lat46.75lon-95.25",NA,NA,NA,"MN",1.0755231455608,-0.689999738204925,1.04728669751873,-1.5093301559719,NA,NA,0.408098945749082,-0.65779425952142,NA,NA
-95.25,47.25,"lat47.25lon-95.25","y",0.096142947,1.2547786483,"MN",0.922704329513095,-1.05499625792291,-0.00766786100675328,-2.20542982619461,0.218678129174588,-2.03712323460977,-0.605198486622768,-1.58714133780492,-1.28316165986945,0.891392688457418
-95.25,47.75,"lat47.75lon-95.25",NA,NA,NA,"MN",1.50354071906132,-1.06602455581407,1.25930878554322,-2.16995142129462,NA,NA,0.762813260043586,-1.76458020412576,NA,NA
-95.25,48.25,"lat48.25lon-95.25",NA,NA,NA,"MN",1.94044526951453,-1.23007807453736,1.27019575866246,-2.68655014906495,NA,NA,0.915694114798579,-2.52494956924624,NA,NA
-95.25,48.75,"lat48.75lon-95.25","y",0.1209757106,1.4198594449,"MN",1.79095850213341,-1.37595619209087,1.25598592278613,-2.83988802602257,1.51245495408298,-2.6084017713908,0.995122135407635,-2.81823008004764,-0.77069775405651,2.55353584656295
-95.25,49.25,"lat49.25lon-95.25",NA,NA,NA,NA,1.92356024035703,-1.82832358441205,NA,NA,NA,NA,NA,NA,NA,NA
-95.25,49.75,"lat49.75lon-95.25",NA,NA,NA,NA,1.89172658178731,-2.05744938441456,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,35.25,"lat35.25lon-94.75","n",-0.0560476966,-0.0666202565,NA,-2.48697226681858,-0.295372251608048,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,35.75,"lat35.75lon-94.75",NA,NA,NA,NA,-2.41311959690626,0.0771627461048463,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,36.25,"lat36.25lon-94.75",NA,NA,NA,NA,-1.70606406007897,0.0685776258043923,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,36.75,"lat36.75lon-94.75",NA,NA,NA,NA,-1.66747925215319,0.0214590152302775,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,37.25,"lat37.25lon-94.75",NA,NA,NA,NA,-2.14397338983431,0.0349468547983054,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,37.75,"lat37.75lon-94.75","n",-0.0168548398,0.2054152704,NA,-1.96519217404557,0.335664789039815,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,38.25,"lat38.25lon-94.75",NA,NA,NA,NA,-1.74623104342358,0.427205230025041,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,38.75,"lat38.75lon-94.75",NA,NA,NA,NA,-1.60452108028375,0.629262799585427,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,39.25,"lat39.25lon-94.75",NA,NA,NA,NA,-1.3775217643269,0.172614013493253,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,39.75,"lat39.75lon-94.75",NA,NA,NA,NA,-1.20855639706688,0.338917269284245,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,40.25,"lat40.25lon-94.75","n",0.0225513497,0.4789315282,NA,-1.37440741032086,0.477849712253076,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,40.75,"lat40.75lon-94.75",NA,NA,NA,NA,-0.912379943060946,0.315194404026353,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,41.25,"lat41.25lon-94.75",NA,NA,NA,NA,-0.747893134393172,0.0686421009944388,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,41.75,"lat41.75lon-94.75",NA,NA,NA,NA,-0.770229894901028,-0.172028865441108,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,42.25,"lat42.25lon-94.75",NA,NA,NA,NA,-0.753097470481037,-0.430050639323814,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,42.75,"lat42.75lon-94.75","n",0.0621167806,0.7535530717,NA,-0.274352793449108,-0.646993599745242,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,43.25,"lat43.25lon-94.75",NA,NA,NA,NA,-0.5927561210427,-0.927883864769459,NA,NA,NA,NA,NA,NA,NA,NA
-94.75,43.75,"lat43.75lon-94.75",NA,NA,NA,"MN",-0.67976670395828,-0.960597428736531,-1.95548463497106,-0.944655440280832,NA,NA,-3.03089667773342,0.833010785634928,NA,NA
-94.75,44.25,"lat44.25lon-94.75",NA,NA,NA,"MN",-0.582692353397433,-1.06381331836619,-1.89383384586606,-1.13300294887951,NA,NA,-2.95861330902754,0.484506207760997,NA,NA
-94.75,44.75,"lat44.75lon-94.75",NA,NA,NA,"MN",-0.244026985806532,-0.92621594222004,-1.40339501738484,-1.32082524563281,NA,NA,-2.26059982775238,0.133380171521875,NA,NA
-94.75,45.25,"lat45.25lon-94.75","y",0.101780588,1.0288574417,"MN",0.181892925167479,-0.812307508287399,-0.0542348613697962,-1.10349049478262,0.0345458220534366,-1.08519706242406,-0.767953519323298,0.240864665805473,-0.224662074640902,-0.677328812076535
-94.75,45.75,"lat45.75lon-94.75",NA,NA,NA,"MN",0.150929028388554,-0.804436546131275,-0.853418905301466,-1.49101781431138,NA,NA,-1.56228103903306,-0.205385662518939,NA,NA
-94.75,46.25,"lat46.25lon-94.75","y",0.1176584947,1.1390651446,"MN",1.23214109906754,-0.475678239286055,1.93865719292158,-0.857140848153991,1.93923595309184,-0.723827189204738,1.30264575122727,0.3022337701303,1.4159364853987,0.563060805556472
-94.75,46.75,"lat46.75lon-94.75",NA,NA,NA,"MN",1.42165896973052,-0.556197883508229,2.03373781819876,-1.12390506129201,NA,NA,1.40412982640492,-0.17948053239656,NA,NA
-94.75,47.25,"lat47.25lon-94.75",NA,NA,NA,"MN",1.00422337769614,-0.84063079992628,0.341847072534938,-1.90111012100571,NA,NA,-0.234037619128334,-1.11885241771065,NA,NA
-94.75,47.75,"lat47.75lon-94.75","y",0.1414736753,1.3043650416,"MN",0.63814701461684,-1.05720546756766,-0.442283689759245,-2.40622991741425,-0.181274658289588,-2.22316918405363,-0.887126829303299,-1.83955406300642,-1.74791994067946,0.98427679446445
-94.75,48.25,"lat48.25lon-94.75",NA,NA,NA,"MN",1.90526885945722,-0.92897683398213,2.04463376809093,-2.13107437927426,NA,NA,1.74119181808714,-1.78255808740217,NA,NA
-94.75,48.75,"lat48.75lon-94.75",NA,NA,NA,"MN",1.65939953081801,-1.22722308858339,1.75303844381918,-2.08429259702538,NA,NA,1.30267887998502,-1.70556732804311,NA,NA
-94.25,35.25,"lat35.25lon-94.25",NA,NA,NA,NA,-2.5410797613074,-0.210309573193223,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,35.75,"lat35.75lon-94.25",NA,NA,NA,NA,-2.3658758735929,0.319559048430949,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,36.25,"lat36.25lon-94.25",NA,NA,NA,NA,-1.50585079825577,0.303695155810946,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,36.75,"lat36.75lon-94.25",NA,NA,NA,NA,-1.49162945788696,0.542574566676714,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,37.25,"lat37.25lon-94.25",NA,NA,NA,NA,-1.82663710881701,0.285885025650697,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,37.75,"lat37.75lon-94.25",NA,NA,NA,NA,-2.02914283913095,0.422534748950898,NA,NA,NA,NA,NA,NA,NA,NA
-94.25,38.25,"lat38.25lon-94.25",NA,NA,NA,NA,-1.88243214739566,0.526295915430817,NA,NA,NA,NA,NA,NA,NA,NA
